type,dataset,n,p,lam_fpc,lam_lasso,lam_scale,diff_lam_fpc,violation
class,molecular-biology_promoters,106,172,1.99869272110183,0.00630645508021785,0.00460958090684604,-0.0134051447267269,FALSE
class,molecular-biology_promoters,106,172,1.98582967750822,0.00574075458016224,0.00329001403004858,-0.0128630435936112,FALSE
class,molecular-biology_promoters,106,172,1.97343354897558,0.00522579844468112,0.00208881470404882,-0.0123961285326455,FALSE
class,molecular-biology_promoters,106,172,1.9631327070837,0.00475703481190443,0.000995365144081022,-0.0103008418918809,FALSE
class,molecular-biology_promoters,106,172,1.95389348966876,0.00433032013025743,0,-0.00923921741493272,FALSE
class,monk1,556,11,13.4831283240701,0.285906004548268,1,,
class,monk1,556,11,12.6326615316039,0.260259715518287,0.90939210066558,-0.850466792466227,FALSE
class,monk1,556,11,11.7931593698315,0.236913945297097,0.826911894830992,-0.839502161772384,FALSE
class,monk1,556,11,10.9730386727635,0.215662333160016,0.751830313594821,-0.820120697068033,FALSE
class,monk1,556,11,10.179397224239,0.196317029314997,0.683483686863202,-0.793641448524424,FALSE
class,monk1,556,11,9.41788873539916,0.178707034438273,0.621267876957738,-0.761508488839871,FALSE
class,monk1,556,11,8.69272225978601,0.162676688156683,0.56463293844947,-0.725166475613149,FALSE
class,monk1,556,11,8.00675055385031,0.148084293115879,0.513078257015456,-0.685971705935694,FALSE
class,monk1,556,11,7.3616182056906,0.134800862472123,0.466148124348771,-0.645132348159718,FALSE
class,monk1,556,11,6.75794158280504,0.122708979736351,0.423427710007122,-0.603676622885553,FALSE
class,monk1,556,11,6.19549804452532,0.111701760892295,0.384539394593993,-0.562443538279727,FALSE
class,monk1,556,11,5.67340825944686,0.101681909614502,0.349139431860094,-0.522089785078459,FALSE
class,monk1,556,11,5.19030149061044,0.092560857235018,0.316914910220405,-0.483106768836422,FALSE
class,monk1,556,11,4.744458639523,0.0842579798566198,0.287580986828663,-0.445842851087437,FALSE
class,monk1,556,11,4.33393145238001,0.0766998856924228,0.260878369760397,-0.410527187142992,FALSE
class,monk1,556,11,3.95663867352553,0.0698197663324174,0.236571026048742,-0.377292778854477,FALSE
class,monk1,556,11,3.6104413132492,0.0635568062025801,0.214444095313602,-0.34619736027633,FALSE
class,monk1,556,11,3.2931998462495,0.0578556449965774,0.194301990542072,-0.317241466999701,FALSE
class,monk1,556,11,3.00281631908995,0.0526658883283236,0.175966669232327,-0.290383527159553,FALSE
class,monk1,556,11,2.73726418493808,0.0479416622798958,0.159276059619037,-0.265552134151864,FALSE
class,monk1,556,11,2.49460844205131,0.0436412079073107,0.144082628069235,-0.242655742886769,FALSE
class,monk1,556,11,2.27301820699481,0.0397265121198726,0.130252074985379,-0.221590235056507,FALSE
class,monk1,556,11,2.07077356181445,0.0361629716703146,0.117662147688286,-0.202244645180355,FALSE
class,monk1,556,11,1.88626812973311,0.0329190872856363,0.106201559786627,-0.18450543208134,FALSE
class,monk1,556,11,1.71800857150974,0.0299661852349624,0.0957690074809467,-0.168259558223375,FALSE
class,monk1,556,11,1.56461177422577,0.0272781638732703,0.0862722741069973,-0.153396797283962,FALSE
class,monk1,556,11,1.42480074684351,0.0248312629206079,0.0776274150031731,-0.139811027382259,FALSE
class,monk1,556,11,1.29739937043509,0.0226038534373844,0.0697580154968149,-0.127401376408424,FALSE
class,monk1,556,11,1.18150645793973,0.0205762466392606,0.0625945154504955,-0.115892912495361,FALSE
class,monk1,556,11,1.07601868078664,0.0187305198616911,0.0560735943977319,-0.105487777153088,FALSE
class,monk1,556,11,0.979878152644923,0.0170503581357641,0.0501376118331441,-0.0961405281417178,FALSE
class,monk1,556,11,0.892335831729407,0.0155209099749765,0.0447340977096053,-0.0875423209155162,FALSE
class,monk1,556,11,0.812632571839982,0.0141286560981981,0.0398152886387246,-0.0797032598894245,FALSE
class,monk1,556,11,0.739996736208821,0.0128612899284246,0.0353377056949916,-0.0726358356311612,FALSE
class,monk1,556,11,0.673814138664418,0.0117076088110101,0.0312617700916568,-0.0661825975444033,FALSE
class,monk1,556,11,0.613521064532818,0.0106574149898222,0.0275514533311857,-0.0602930741315998,FALSE
class,monk1,556,11,0.558600142217533,0.00970142546601601,0.0241739587378536,-0.0549209223152853,FALSE
class,monk1,556,11,0.508578328757246,0.00883118994264051,0.0210994315574468,-0.0500218134602862,FALSE
class,monk1,556,11,0.463022929443109,0.00803901612976286,0.0183006950615477,-0.0455553993141378,FALSE
class,monk1,556,11,0.421545241050647,0.00731790174985915,0.0157530103237466,-0.041477688392462,FALSE
class,monk1,556,11,0.383797893068172,0.00666147264244527,0.0134338575443635,-0.0377473479824747,FALSE
class,monk1,556,11,0.349422831070632,0.00606392642083516,0.0113227369907419,-0.0343750619975401,FALSE
class,monk1,556,11,0.318133274237515,0.00551998118299033,0.00940098779355916,-0.0312895568331167,FALSE
class,monk1,556,11,0.289646217186015,0.00502482882309954,0.0076516229974384,-0.0284870570514999,FALSE
class,monk1,556,11,0.263715689764151,0.00457409253119479,0.0060591794078207,-0.0259305274218641,FALSE
class,monk1,556,11,0.240103422413707,0.00416378810512915,0.00460958090684605,-0.0236122673504441,FALSE
class,monk1,556,11,0.21859944623422,0.00379028873294053,0.00329001403004858,-0.0215039761794867,FALSE
class,monk1,556,11,0.199016920498403,0.00345029293430154,0.00208881470404883,-0.0195825257358171,FALSE
class,monk1,556,11,0.181185147436633,0.00314079537767971,0.000995365144081024,-0.0178317730617706,FALSE
class,monk1,556,11,0.164948435208558,0.00285906031525153,0,-0.0162367122280742,FALSE
class,monk2,601,11,1.45046267086054,0.028081933480014,1,,
class,monk2,601,11,1.3209914827253,0.0255629329305605,0.907941908601393,-0.129471188135242,FALSE
class,monk2,601,11,1.20309244984821,0.0232698913156179,0.824141595570496,-0.117899032877086,FALSE
class,monk2,601,11,1.09575462259935,0.0211825397074574,0.747858323156458,-0.107337827248858,FALSE
class,monk2,601,11,0.998711991860229,0.0192824273380623,0.678417799133011,-0.0970426307391229,FALSE
class,monk2,601,11,0.910127750529089,0.0175527585068921,0.61520621651397,-0.0885842413311394,FALSE
class,monk2,601,11,0.829356364476708,0.0159782441183172,0.557664827917092,-0.0807713860523815,FALSE
class,monk2,601,11,0.755933895051139,0.0145449665364161,0.505285006617388,-0.0734224694255692,FALSE
class,monk2,601,11,0.688946561946181,0.0132402565625431,0.45760375063293,-0.0669873331049578,FALSE
class,monk2,601,11,0.627745606263028,0.012052581448232,0.41419959010235,-0.0612009556831532,FALSE
class,monk2,601,11,0.5718693969366,0.010971442953547,0.374688861778028,-0.0558762093264279,FALSE
class,monk2,601,11,0.520883492388838,0.00998728454978351,0.338722317704022,-0.0509859045477621,FALSE
class,monk2,601,11,0.474381261157578,0.00909140694625747,0.305982038101757,-0.0465022312312601,FALSE
class,monk2,601,11,0.432020667023617,0.00827589119449393,0.276178621175492,-0.042360594133961,FALSE
class,monk2,601,11,0.393425285279582,0.00753352869011068,0.249048624997348,-0.0385953817440344,FALSE
class,monk2,601,11,0.358242906419734,0.0068577574536601,0.224352238859912,-0.0351823788598487,FALSE
class,monk2,601,11,0.326180928367987,0.0062426041271955,0.201871163512738,-0.0320619780517462,FALSE
class,monk2,601,11,0.296969610445099,0.00568263117385105,0.181406681545508,-0.0292113179228881,FALSE
class,monk2,601,11,0.27036069151227,0.0051728888137155,0.162777900861327,-0.0266089189328289,FALSE
class,monk2,601,11,0.246125904194199,0.00470887127114548,0.145820155713658,-0.0242347873180711,FALSE
class,monk2,601,11,0.224053250393571,0.00428647694677451,0.130383551173166,-0.0220726538006281,FALSE
class,monk2,601,11,0.203955088816249,0.00390197216216525,0.116331638158522,-0.0200981615773222,FALSE
class,monk2,601,11,0.185656299185988,0.00355195815663241,0.103540207319364,-0.0182987896302612,FALSE
class,monk2,601,11,0.168996921958153,0.00323334104451082,0.0918961911101518,-0.0166593772278347,FALSE
class,monk2,601,11,0.153830891349519,0.00294330446731112,0.0812966643499917,-0.0151660306086346,FALSE
class,monk2,601,11,0.140024916647243,0.00267928469902692,0.0716479344340656,-0.0138059747022758,FALSE
class,monk2,601,11,0.127457430479058,0.00243894798454128,0.0628647131547527,-0.0125674861681845,FALSE
class,monk2,601,11,0.116017606081192,0.00222016991081924,0.0548693628119017,-0.0114398243978661,FALSE
class,monk2,601,11,0.10560444391817,0.00202101662854208,0.0475912099483855,-0.0104131621630221,FALSE
class,monk2,601,11,0.096125965828929,0.00183972775819506,0.040965920644825,-0.00947847808924111,FALSE
class,monk2,601,11,0.0874982752203566,0.00167470082951024,0.0349349318515138,-0.00862769060857241,FALSE
class,monk2,601,11,0.0796450817704961,0.00152447711671963,0.0294449337309037,-0.00785319344986049,FALSE
class,monk2,601,11,0.0724968822040077,0.0013877287444119,0.024447398434912,-0.00714819956648841,FALSE
class,monk2,601,11,0.0659903954450966,0.00126324695001716,0.0198981511517622,-0.00650648675891111,FALSE
class,monk2,601,11,0.0600680112516403,0.00114993139916831,0.0157569796307038,-0.00592238419345628,FALSE
class,monk2,601,11,0.0546773387394812,0.00104678045949386,0.0119872787330749,-0.00539067251215914,FALSE
class,monk2,601,11,0.0497705279985067,0.000952882346869288,0.00855572686778236,-0.00490681074097446,FALSE
class,monk2,601,11,0.0453041821035611,0.000867407065865702,0.00543199145110803,-0.00446634589494557,FALSE
class,monk2,601,11,0.0412387510806221,0.000789599073154994,0.00258846078730622,-0.00406543102293901,FALSE
class,monk2,601,11,0.0375382346935453,0.000718770599020871,0,-0.00370051638707677,FALSE
class,monk3,554,11,7.61829856087645,0.161707589653196,1,,
class,monk3,554,11,7.07819820212697,0.147202124512162,0.90939210066558,-0.540100358749479,FALSE
class,monk3,554,11,6.65228469096254,0.133997825997932,0.826911894830991,-0.425913511164434,FALSE
class,monk3,554,11,6.23190791008964,0.121977977095627,0.751830313594821,-0.420376780872899,FALSE
class,monk3,554,11,5.85237200307786,0.111036330519055,0.683483686863202,-0.379535907011777,FALSE
class,monk3,554,11,5.47488409565771,0.101076169556995,0.621267876957738,-0.377487907420149,FALSE
class,monk3,554,11,5.177345315492,0.092009453163271,0.56463293844947,-0.297538780165709,FALSE
class,monk3,554,11,4.99868002740608,0.0837560377338048,0.513078257015456,-0.178665288085924,FALSE
class,monk3,554,11,4.81750628547835,0.0762429686916873,0.466148124348771,-0.181173741927733,FALSE
class,monk3,554,11,4.63587249658932,0.0694038356183536,0.423427710007122,-0.181633788889023,FALSE
class,monk3,554,11,4.45526121112744,0.063178185230668,0.384539394593992,-0.180611285461879,FALSE
class,monk3,554,11,4.2762351720076,0.0575109870150328,0.349139431860094,-0.179026039119845,FALSE
class,monk3,554,11,4.0986727208797,0.0523521467950892,0.316914910220405,-0.177562451127904,FALSE
class,monk3,554,11,3.92203273421968,0.0476560639332822,0.287580986828663,-0.176639986660011,FALSE
class,monk3,554,11,3.74561786857451,0.0433812282522504,0.260878369760397,-0.176414865645175,FALSE
class,monk3,554,11,3.56886761262102,0.0394898531131006,0.236571026048742,-0.176750255953485,FALSE
class,monk3,554,11,3.40008511866464,0.0359475414072299,0.214444095313601,-0.168782493956383,FALSE
class,monk3,554,11,3.23213139779225,0.0327229815092885,0.194301990542072,-0.167953720872397,FALSE
class,monk3,554,11,3.06390732351232,0.0297876705037155,0.175966669232327,-0.168224074279923,FALSE
class,monk3,554,11,2.89616073028016,0.0271156622383587,0.159276059619037,-0.167746593232159,FALSE
class,monk3,554,11,2.72986340550218,0.0246833379781424,0.144082628069235,-0.166297324777981,FALSE
class,monk3,554,11,2.5659373224641,0.0224691976315193,0.130252074985379,-0.163926083038077,FALSE
class,monk3,554,11,2.40572677730694,0.0204536697042896,0.117662147688286,-0.160210545157161,FALSE
class,monk3,554,11,2.25010547609326,0.0186189383009083,0.106201559786627,-0.155621301213686,FALSE
class,monk3,554,11,2.09994864891029,0.0169487856440905,0.0957690074809466,-0.150156827182972,FALSE
class,monk3,554,11,1.95606279620534,0.0154284487206939,0.0862722741069972,-0.14388585270495,FALSE
class,monk3,554,11,1.81878453481458,0.0140444887867277,0.0776274150031731,-0.13727826139076,FALSE
class,monk3,554,11,1.68850028835401,0.0127846725779991,0.0697580154968149,-0.130284246460564,FALSE
class,monk3,554,11,1.56554158406127,0.011637864176381,0.0625945154504955,-0.122958704292746,FALSE
class,monk3,554,11,1.44988317875261,0.0105939265758724,0.0560735943977319,-0.115658405308656,FALSE
class,monk3,554,11,1.34145197787554,0.00964363207836264,0.0501376118331441,-0.108431200877071,FALSE
class,monk3,554,11,1.24009859199523,0.00877858072705839,0.0447340977096053,-0.101353385880305,FALSE
class,monk3,554,11,1.14555144691247,0.00799112605658068,0.0398152886387246,-0.0945471450827688,FALSE
class,monk3,554,11,1.05753616234318,0.00727430750341357,0.0353377056949916,-0.0880152845692879,FALSE
class,monk3,554,11,0.975748269832521,0.00662178887925854,0.0312617700916568,-0.0817878925106567,FALSE
class,monk3,554,11,0.899854987421761,0.00602780236344087,0.0275514533311857,-0.0758932824107598,FALSE
class,monk3,554,11,0.829481777633852,0.00548709751929933,0.0241739587378536,-0.070373209787909,FALSE
class,monk3,554,11,0.764273668617674,0.00499489488389829,0.0210994315574468,-0.0652081090161778,FALSE
class,monk3,554,11,0.703861904637974,0.00454684372082731,0.0183006950615477,-0.0604117639797004,FALSE
class,monk3,554,11,0.6479408438739,0.00413898356265144,0.0157530103237466,-0.0559210607640742,FALSE
class,monk3,554,11,0.596050543292163,0.00376770920307367,0.0134338575443635,-0.0518903005817368,FALSE
class,monk3,554,11,0.548246300576135,0.00342973882936425,0.0113227369907419,-0.0478042427160275,FALSE
class,monk3,554,11,0.504043188561291,0.00312208501336903,0.00940098779355916,-0.0442031120148445,FALSE
class,monk3,554,11,0.463142508386397,0.00284202830467715,0.0076516229974384,-0.0409006801748942,FALSE
class,monk3,554,11,0.425344362507851,0.00258709319252972,0.0060591794078207,-0.0377981458785452,FALSE
class,monk3,554,11,0.390436917745239,0.00235502622398898,0.00460958090684605,-0.0349074447626122,FALSE
class,monk3,554,11,0.358247599407137,0.00214377608494754,0.00329001403004858,-0.0321893183381019,FALSE
class,monk3,554,11,0.32853320535529,0.00195147546790736,0.00208881470404883,-0.0297143940518475,FALSE
class,monk3,554,11,0.301141515411463,0.00177642456625196,0.000995365144081024,-0.0273916899438269,FALSE
class,monk3,554,11,0.275909117859021,0.00161707604911242,0,-0.0252323975524421,FALSE
class,mushroom,8124,59,70.804759413168,0.392524515739941,1,,
class,mushroom,8124,59,68.1576841941441,0.357314352183127,0.90939210066558,-2.64707521902388,FALSE
class,mushroom,8124,59,65.326934190343,0.325262604388856,0.826911894830992,-2.8307500038011,FALSE
class,mushroom,8124,59,62.338872255273,0.296085956714105,0.751830313594821,-2.98806193507001,FALSE
class,mushroom,8124,59,59.226214429291,0.269526507444734,0.683483686863202,-3.11265782598199,FALSE
class,mushroom,8124,59,56.0259599875015,0.245349489119811,0.621267876957738,-3.20025444178948,FALSE
class,mushroom,8124,59,52.7773922668913,0.223341193346987,0.56463293844947,-3.24856772061025,FALSE
class,mushroom,8124,59,49.9609041019278,0.203307081765708,0.513078257015456,-2.81648816496346,FALSE
class,mushroom,8124,59,47.4658114647954,0.185070066460474,0.466148124348771,-2.49509263713242,FALSE
class,mushroom,8124,59,45.4379327862771,0.168468944624148,0.423427710007122,-2.02787867851823,FALSE
class,mushroom,8124,59,43.7052419411445,0.153356973634825,0.384539394593992,-1.73269084513269,FALSE
class,mushroom,8124,59,41.9305362021405,0.139600573950894,0.349139431860094,-1.77470573900396,FALSE
class,mushroom,8124,59,40.1276358707152,0.127078148358774,0.316914910220405,-1.80290033142529,FALSE
class,mushroom,8124,59,38.3131019373337,0.115679007136283,0.287580986828663,-1.81453393338148,FALSE
class,mushroom,8124,59,36.5719881024961,0.1053023896308,0.260878369760397,-1.74111383483761,FALSE
class,mushroom,8124,59,34.8755428497945,0.0958565736036549,0.236571026048742,-1.69644525270159,FALSE
class,mushroom,8124,59,33.1584476679969,0.0872580644679438,0.214444095313601,-1.71709518179761,FALSE
class,mushroom,8124,59,31.4204289690197,0.0794308572531903,0.194301990542072,-1.73801869897718,FALSE
class,mushroom,8124,59,29.6767603988687,0.0723057647731178,0.175966669232327,-1.74366857015102,FALSE
class,mushroom,8124,59,27.9434576780244,0.0658198060579972,0.159276059619037,-1.73330272084432,FALSE
class,mushroom,8124,59,26.287737715837,0.0599156496457254,0.144082628069235,-1.65571996218741,FALSE
class,mushroom,8124,59,24.7721426167444,0.0545411068107081,0.130252074985379,-1.51559509909256,FALSE
class,mushroom,8124,59,23.2613156063037,0.0496486702510335,0.117662147688285,-1.51082701044075,FALSE
class,mushroom,8124,59,21.8821253514104,0.0451950941562466,0.106201559786627,-1.37919025489321,FALSE
class,mushroom,8124,59,20.5687573745209,0.0411410119438088,0.0957690074809466,-1.31336797688952,FALSE
class,mushroom,8124,59,19.2819860647808,0.0374505882852925,0.0862722741069972,-1.28677130974017,FALSE
class,mushroom,8124,59,18.0302283899597,0.0340912023464594,0.077627415003173,-1.25175767482104,FALSE
class,mushroom,8124,59,16.8515533480206,0.0310331594412806,0.0697580154968149,-1.1786750419391,FALSE
class,mushroom,8124,59,15.7289199339827,0.028249428551116,0.0625945154504955,-1.12263341403792,FALSE
class,mushroom,8124,59,14.6639623254608,0.0257154033889009,0.0560735943977319,-1.0649576085219,FALSE
class,mushroom,8124,59,13.6503136541183,0.0234086848963099,0.0501376118331441,-1.01364867134254,FALSE
class,mushroom,8124,59,12.7011462681452,0.0213088832513216,0.0447340977096052,-0.949167385973047,FALSE
class,mushroom,8124,59,11.8021942709313,0.0193974376360643,0.0398152886387246,-0.898951997213942,FALSE
class,mushroom,8124,59,10.9527141664083,0.0176574521718152,0.0353377056949916,-0.849480104522925,FALSE
class,mushroom,8124,59,10.1610338252096,0.0160735465709275,0.0312617700916568,-0.791680341198736,FALSE
class,mushroom,8124,59,9.43248967262724,0.0146317201855524,0.0275514533311856,-0.728544152582366,FALSE
class,mushroom,8124,59,8.75281533360947,0.013319228251438,0.0241739587378536,-0.679674339017764,FALSE
class,mushroom,8124,59,8.11754495561032,0.0121244692328845,0.0210994315574468,-0.635270377999156,FALSE
class,mushroom,8124,59,7.56031930211163,0.0110368822730619,0.0183006950615477,-0.55722565349869,FALSE
class,mushroom,8124,59,7.03335738481426,0.0100468538432217,0.0157530103237465,-0.52696191729737,FALSE
class,mushroom,8124,59,6.56348162624634,0.00914563276564292,0.0134338575443635,-0.469875758567921,FALSE
class,mushroom,8124,59,6.18697827233271,0.00832525285917565,0.0113227369907419,-0.37650335391363,FALSE
class,mushroom,8124,59,5.88722619182754,0.0075784625236196,0.00940098779355916,-0.299752080505169,FALSE
class,mushroom,8124,59,5.60391376636849,0.00689866064051221,0.0076516229974384,-0.283312425459053,FALSE
class,mushroom,8124,59,5.30084079012571,0.00627983822373272,0.0060591794078207,-0.303072976242774,FALSE
class,mushroom,8124,59,5.01362902710714,0.00571652530415332,0.00460958090684605,-0.287211763018575,FALSE
class,mushroom,8124,59,4.7388575365978,0.00520374257883367,0.00329001403004858,-0.274771490509339,FALSE
class,mushroom,8124,59,4.47985683745796,0.00473695739737081,0.00208881470404882,-0.259000699139837,FALSE
class,mushroom,8124,59,4.2417249153646,0.0043120436963535,0.000995365144081023,-0.238131922093362,FALSE
class,mushroom,8124,59,4.01151047571431,0.00392524552776898,0,-0.230214439650292,FALSE
class,mux6,128,6,2.82842712474619,0.125,1,,
class,mux6,128,6,2.63169900281765,0.113787272468052,0.909301822861424,-0.196728121928536,FALSE
class,mux6,128,6,2.44132817703653,0.10358034700575,0.826739437306042,-0.190370825781123,FALSE
class,mux6,128,6,2.25866916156379,0.0942890013366294,0.751583048019621,-0.182659015472738,FALSE
class,mux6,128,6,2.0847295718476,0.0858311062866527,0.683168323656029,-0.17393958971619,FALSE
class,mux6,128,6,1.92019089718487,0.0781318998181896,0.620890524600135,-0.164538674662732,FALSE
class,mux6,128,6,1.76544463071316,0.0711233261844711,0.564199157481066,-0.154746266471712,FALSE
class,mux6,128,6,1.6206361886165,0.0647434343630926,0.512593109185355,-0.144808442096659,FALSE
class,mux6,128,6,1.4857108029245,0.0589358304511253,0.465616217357966,-0.134925385692003,FALSE
class,mux6,128,6,1.36045741088648,0.053649179181385,0.422853238237444,-0.125253392038016,FALSE
class,mux6,128,6,1.24454817036677,0.0488367501535969,0.383926176183585,-0.115909240519714,FALSE
class,mux6,128,6,1.13757247000451,0.0444560047694521,0.348490942453158,-0.106975700362252,FALSE
class,mux6,128,6,1.039065164828,0.0404682202203414,0.316234313689533,-0.0985073051765184,FALSE
class,mux6,128,6,0.948529307789987,0.036838147204073,0.286871163241314,-0.0905358570380089,FALSE
class,mux6,128,6,0.865453942856821,0.0335336983450246,0.260141940836738,-0.0830753649331663,FALSE
class,mux6,128,6,0.789327650970403,0.0305256645635743,0.235810378335869,-0.0761262918864178,FALSE
class,mux6,128,6,0.719648558104647,0.0277874568877103,0.213661401280991,-0.0696790928657565,FALSE
class,mux6,128,6,0.655931470421528,0.0252948714246092,0.193499227784734,-0.0637170876831181,FALSE
class,mux6,128,6,0.597712726431399,0.0230258754146908,0.175145637951401,-0.0582187439901296,FALSE
class,mux6,128,6,0.544553269978082,0.0209604124770148,0.158438398534341,-0.0531594564533171,FALSE
class,mux6,128,6,0.496040362550765,0.0190802253245188,0.143229828904438,-0.0485129074273168,FALSE
class,mux6,128,6,0.451788275134961,0.0173686943820228,0.129385495653821,-0.0442520874158038,FALSE
class,mux6,128,6,0.411438231334718,0.0158106908804924,0.116783024296009,-0.0403500438002428,FALSE
class,mux6,128,6,0.374657815527183,0.0143924431290139,0.105311017558712,-0.0367804158075354,FALSE
class,mux6,128,6,0.341140011894087,0.0131014147824164,0.0948680707077342,-0.0335178036330961,FALSE
class,mux6,128,6,0.310602001290115,0.0119261940285103,0.0853618751981218,-0.0305380106039721,FALSE
class,mux6,128,6,0.28278381181726,0.0108563927154316,0.076708402729427,-0.0278181894728551,FALSE
class,mux6,128,6,0.257446894424134,0.00988255452744797,0.0688311624927057,-0.0253369173931257,FALSE
class,mux6,128,6,0.23437267567683,0.00899607139756085,0.0616605250438088,-0.0230742187473035,FALSE
class,mux6,128,6,0.213361125027695,0.00818910741805046,0.0551331068264708,-0.0210115506491355,FALSE
class,mux6,128,6,0.194229362565625,0.00745452957638284,0.0491912099047975,-0.0191317624620704,FALSE
class,mux6,128,6,0.176810324637803,0.00678584470423222,0.0437823119527693,-0.017419037927821,FALSE
class,mux6,128,6,0.160951498292198,0.00617714208229089,0.0388586019926147,-0.0158588263456058,FALSE
class,mux6,128,6,0.14651373072179,0.00562304119353204,0.0343765577782966,-0.0144377675704073,FALSE
class,mux6,128,6,0.133370116411815,0.00511864416310009,0.0302965610884687,-0.0131436143099754,FALSE
class,mux6,128,6,0.121404962196894,0.0046594924644294,0.0265825475283552,-0.0119651542149211,FALSE
class,mux6,128,6,0.110512828688307,0.00424152750890291,0.0232016877450378,-0.0108921335085872,FALSE
class,mux6,128,6,0.100597645347549,0.0038610547706902,0.0201240972383129,-0.00991518334075814,FALSE
class,mux6,128,6,0.0915718957178341,0.00351471112965278,0.0173225722020424,-0.00902574962971443,FALSE
class,mux6,128,6,0.0833558688703142,0.00319943514365038,0.0147723490610171,-0.00821602684751995,FALSE
class,mux6,128,6,0.0758769728925476,0.00291243998747526,0.0124508855777996,-0.00747889597776658,FALSE
class,mux6,128,6,0.0690691061794769,0.00265118881921358,0.0103376615946835,-0.0068078667130707,FALSE
class,mux6,128,6,0.0628720833523647,0.00241337235628887,0.00841399764946078,-0.00619702282711225,FALSE
class,mux6,128,6,0.0572311055251043,0.00219688846297526,0.00666288986168454,-0.00564097782726036,FALSE
class,mux6,128,6,0.0520962868049208,0.00199982356894789,0.00506885962993555,-0.00513481872018345,FALSE
class,mux6,128,6,0.0474222119712685,0.00182043575462325,0.00361781681151688,-0.00467407483365234,FALSE
class,mux6,128,6,0.0431675381374124,0.0016571393537752,0.00229693517517914,-0.00425467383385614,FALSE
class,mux6,128,6,0.0392946305699248,0.0015084909373244,0.00109453902596308,-0.0038729075674876,FALSE
class,mux6,128,6,0.0357692307749496,0.00137317655440736,0,-0.00352539979497517,FALSE
class,phoneme,5404,5,24.3291057077437,0.150703274342385,1,,
class,phoneme,5404,5,22.3587719593386,0.137184916315397,0.90939210066558,-1.97033374840507,FALSE
class,phoneme,5404,5,20.6610284175221,0.124879179610296,0.826911894830991,-1.6977435418165,FALSE
class,phoneme,5404,5,19.0642006437415,0.113677289887229,0.751830313594821,-1.5968277737806,FALSE
class,phoneme,5404,5,17.5772572131585,0.103480230062623,0.683483686863202,-1.48694343058297,FALSE
class,phoneme,5404,5,16.1798378528234,0.0941978650655392,0.621267876957738,-1.39741936033516,FALSE
class,phoneme,5404,5,14.8677088493581,0.0857481451049706,0.56463293844947,-1.31212900346531,FALSE
class,phoneme,5404,5,13.6458022531551,0.0780563804055149,0.513078257015456,-1.22190659620293,FALSE
class,phoneme,5404,5,12.5225552713801,0.0710545810005781,0.46614812434877,-1.12324698177505,FALSE
class,phoneme,5404,5,11.4864060143231,0.0646808557473285,0.423427710007122,-1.03614925705697,FALSE
class,phoneme,5404,5,10.5358003413379,0.0588788652511044,0.384539394593992,-0.950605672985244,FALSE
class,phoneme,5404,5,9.65189203623974,0.0535973238634972,0.349139431860094,-0.883908305098126,FALSE
class,phoneme,5404,5,8.83279243547566,0.0487895463521135,0.316914910220405,-0.819099600764085,FALSE
class,phoneme,5404,5,8.07588731253027,0.0444130352348848,0.287580986828663,-0.756905122945389,FALSE
class,phoneme,5404,5,7.37830747283379,0.0404291051312403,0.260878369760397,-0.697579839696477,FALSE
class,phoneme,5404,5,6.73667633516656,0.0368025408096638,0.236571026048742,-0.64163113766723,FALSE
class,phoneme,5404,5,6.14754486337573,0.0335012859090066,0.214444095313601,-0.589131471790827,FALSE
class,phoneme,5404,5,5.60741790152578,0.030496159582066,0.194301990542072,-0.540126961849953,FALSE
class,phoneme,5404,5,5.1128339642196,0.02776059855675,0.175966669232327,-0.494583937306179,FALSE
class,phoneme,5404,5,4.66042343444898,0.025270422334825,0.159276059619037,-0.452410529770623,FALSE
class,phoneme,5404,5,4.24694960777066,0.0230036194527639,0.144082628069235,-0.413473826678319,FALSE
class,phoneme,5404,5,3.8693336250563,0.0209401529153842,0.130252074985379,-0.37761598271436,FALSE
class,phoneme,5404,5,3.52467373282571,0.019061783082444,0.117662147688286,-0.34465989223059,FALSE
class,phoneme,5404,5,3.21025065832545,0.0173519064426317,0.106201559786627,-0.314423074500262,FALSE
class,phoneme,5404,5,2.92353023311077,0.0157954088498231,0.0957690074809466,-0.286720425214675,FALSE
class,phoneme,5404,5,2.66216091715192,0.0143785319243128,0.0862722741069972,-0.261369315958859,FALSE
class,phoneme,5404,5,2.42396825773825,0.013088751438099,0.077627415003173,-0.238192659413664,FALSE
class,phoneme,5404,5,2.20694729770078,0.0119146666092286,0.0697580154968149,-0.217020960037468,FALSE
class,phoneme,5404,5,2.00925369415816,0.0108458993266424,0.0625945154504955,-0.197693603542619,FALSE
class,phoneme,5404,5,1.82919411645657,0.00987300241473378,0.0560735943977319,-0.180059577701595,FALSE
class,phoneme,5404,5,1.66521634122481,0.0089873761267444,0.0501376118331441,-0.163977775231757,FALSE
class,phoneme,5404,5,1.5158993457415,0.00818119212885386,0.0447340977096052,-0.149316995483308,FALSE
class,phoneme,5404,5,1.37994361137943,0.00744732430303503,0.0398152886387246,-0.135955734362071,FALSE
class,phoneme,5404,5,1.25616137780588,0.00677928575701915,0.0353377056949916,-0.123782233573552,FALSE
class,phoneme,5404,5,1.14346941326213,0.00617117148458179,0.0312617700916568,-0.112691964543751,FALSE
